Source_id,Source,Target_id,Target,weight
9240,HOUSTON,9040,LAKE CHARLES,2
9240,HOUSTON,9080,PORT ARTHUR,14
9240,HOUSTON,9100,PORT NECHES,1
9240,HOUSTON,9140,BEAUMONT,8
9240,HOUSTON,9150,GALVESTON,3
9240,HOUSTON,9160,TEXAS CITY,4
9240,HOUSTON,9210,NORSWORTHY,10
9240,HOUSTON,9230,SINCO,31
9240,HOUSTON,9240,HOUSTON,25
9240,HOUSTON,9250,FREEPORT,6
9240,HOUSTON,9300,CORPUS CHRISTI,4
9240,HOUSTON,9310,PORT ARANSAS,1
9240,HOUSTON,9340,BROWNSVILLE,5
9240,HOUSTON,9355,ALTAMIRA,4
9240,HOUSTON,9360,TAMPICO,1
9240,HOUSTON,9380,VERACRUZ,10
9240,HOUSTON,9985,FREEPORT,1
9240,HOUSTON,11040,SANTO DOMINGO,1
9240,HOUSTON,11260,PLAYA DE PONCE,2
9240,HOUSTON,11310,CHARLOTTE AMALIE,1
9240,HOUSTON,15990,ENSENADA,1
9240,HOUSTON,16080,LOS ANGELES,2
9240,HOUSTON,16120,PORT HUENEME,6
9240,HOUSTON,16370,POINT RICHMOND,1
9240,HOUSTON,16480,MARTINEZ,1
9240,HOUSTON,16850,ASTORIA,1
9240,HOUSTON,16870,TONGUE POINT,1
9240,HOUSTON,16890,RAINIER,1
9240,HOUSTON,18100,NEW WESTMINSTER,2
9240,HOUSTON,18160,PORT MOODY,1
9240,HOUSTON,18670,VICTORIA HARBOR,1
9250,FREEPORT,5460,DULUTH,1
9250,FREEPORT,7810,NEWARK,15
9250,FREEPORT,8040,DEEPWATER POINT,8
9250,FREEPORT,8080,CHESTER,1
9250,FREEPORT,8210,BALTIMORE,9
9250,FREEPORT,8290,PORTSMOUTH,1
9250,FREEPORT,8300,NEWPORT NEWS,8
9250,FREEPORT,8430,MOREHEAD CITY,1
9250,FREEPORT,8500,CHARLESTON,1
9250,FREEPORT,8530,SAVANNAH,4
9250,FREEPORT,8610,PALM BEACH,1
9250,FREEPORT,8667,PORT MANATEE,1
9250,FREEPORT,8670,TAMPA,4
9250,FREEPORT,8780,PASCAGOULA,2
9250,FREEPORT,8800,GULFPORT,48
9250,FREEPORT,8850,GRETNA,1
9250,FREEPORT,8920,ST ROSE,1
9250,FREEPORT,8940,DESTREHAN,1
9250,FREEPORT,9040,LAKE CHARLES,7
9250,FREEPORT,9080,PORT ARTHUR,2
9250,FREEPORT,9140,BEAUMONT,7
9250,FREEPORT,9210,NORSWORTHY,7
9250,FREEPORT,9230,SINCO,11
9250,FREEPORT,9240,HOUSTON,6
9250,FREEPORT,9250,FREEPORT,57
9250,FREEPORT,9300,CORPUS CHRISTI,1
9250,FREEPORT,9380,VERACRUZ,4
9250,FREEPORT,9425,DOS BOCAS TERMINAL,1
9250,FREEPORT,9650,PUERTO CORTES,1
9250,FREEPORT,11045,PUERTO DE HAINA,1
9300,CORPUS CHRISTI,3610,ROUGE RIVER,1
9300,CORPUS CHRISTI,7720,ALBANY,4
9300,CORPUS CHRISTI,7810,NEWARK,1
9300,CORPUS CHRISTI,8120,GLOUCESTER,1
9300,CORPUS CHRISTI,8130,CAMDEN,2
9300,CORPUS CHRISTI,8210,BALTIMORE,1
9300,CORPUS CHRISTI,8300,NEWPORT NEWS,1
9300,CORPUS CHRISTI,8430,MOREHEAD CITY,1
9300,CORPUS CHRISTI,8500,CHARLESTON,2
9300,CORPUS CHRISTI,8530,SAVANNAH,1
9300,CORPUS CHRISTI,8630,PORT EVERGLADES,1
9300,CORPUS CHRISTI,8667,PORT MANATEE,1
9300,CORPUS CHRISTI,8750,PANAMA CITY,1
9300,CORPUS CHRISTI,8850,GRETNA,3
9300,CORPUS CHRISTI,8860,NEW ORLEANS,1
9300,CORPUS CHRISTI,8920,ST ROSE,1
9300,CORPUS CHRISTI,8930,RESERVE,2
9300,CORPUS CHRISTI,8940,DESTREHAN,2
9300,CORPUS CHRISTI,8970,BATON ROUGE,3
9300,CORPUS CHRISTI,9040,LAKE CHARLES,1
9300,CORPUS CHRISTI,9070,ORANGE,1
9300,CORPUS CHRISTI,9080,PORT ARTHUR,4
9300,CORPUS CHRISTI,9140,BEAUMONT,5
9300,CORPUS CHRISTI,9150,GALVESTON,4
9300,CORPUS CHRISTI,9160,TEXAS CITY,2
9300,CORPUS CHRISTI,9210,NORSWORTHY,4
9300,CORPUS CHRISTI,9230,SINCO,10
9300,CORPUS CHRISTI,9240,HOUSTON,16
9300,CORPUS CHRISTI,9250,FREEPORT,1
9300,CORPUS CHRISTI,9300,CORPUS CHRISTI,16
9300,CORPUS CHRISTI,9340,BROWNSVILLE,3
9300,CORPUS CHRISTI,9355,ALTAMIRA,1
9300,CORPUS CHRISTI,9380,VERACRUZ,1
9300,CORPUS CHRISTI,10100,BAHAI DE LA HABANA,1
9300,CORPUS CHRISTI,16070,LONG BEACH,1
9300,CORPUS CHRISTI,16080,LOS ANGELES,1
9300,CORPUS CHRISTI,16890,RAINIER,1
9300,CORPUS CHRISTI,17040,WESTHAVEN COVE,1
9300,CORPUS CHRISTI,17700,TACOMA,3
9300,CORPUS CHRISTI,18150,VANCOUVER,1
9300,CORPUS CHRISTI,18560,CHEMAINUS,1
9300,CORPUS CHRISTI,18950,PRINCE RUPERT,1
9310,PORT ARANSAS,8667,PORT MANATEE,1
9310,PORT ARANSAS,9300,CORPUS CHRISTI,2
9310,PORT ARANSAS,9310,PORT ARANSAS,18
9320,PORT INGLESIDE,8850,GRETNA,1
9320,PORT INGLESIDE,8920,ST ROSE,1
9320,PORT INGLESIDE,9150,GALVESTON,1
9320,PORT INGLESIDE,9300,CORPUS CHRISTI,6
9340,BROWNSVILLE,6600,EASTPORT,1
9340,BROWNSVILLE,7420,PROVIDENCE,1
9340,BROWNSVILLE,7810,NEWARK,1
9340,BROWNSVILLE,8040,DEEPWATER POINT,1
9340,BROWNSVILLE,8120,GLOUCESTER,1
9340,BROWNSVILLE,8210,BALTIMORE,1
9340,BROWNSVILLE,8430,MOREHEAD CITY,1
9340,BROWNSVILLE,8667,PORT MANATEE,2
9340,BROWNSVILLE,8670,TAMPA,4
9340,BROWNSVILLE,8800,GULFPORT,1
9340,BROWNSVILLE,8850,GRETNA,3
9340,BROWNSVILLE,8895,CONVENT,3
9340,BROWNSVILLE,8920,ST ROSE,2
9340,BROWNSVILLE,8940,DESTREHAN,5
9340,BROWNSVILLE,8970,BATON ROUGE,1
9340,BROWNSVILLE,9030,HAYMARK TERMINAL,1
9340,BROWNSVILLE,9040,LAKE CHARLES,3
9340,BROWNSVILLE,9080,PORT ARTHUR,3
9340,BROWNSVILLE,9100,PORT NECHES,1
9340,BROWNSVILLE,9140,BEAUMONT,4
9340,BROWNSVILLE,9150,GALVESTON,1
9340,BROWNSVILLE,9160,TEXAS CITY,1
9340,BROWNSVILLE,9210,NORSWORTHY,1
9340,BROWNSVILLE,9230,SINCO,2
9340,BROWNSVILLE,9240,HOUSTON,7
9340,BROWNSVILLE,9250,FREEPORT,1
9340,BROWNSVILLE,9300,CORPUS CHRISTI,3
9340,BROWNSVILLE,9340,BROWNSVILLE,1
9340,BROWNSVILLE,9355,ALTAMIRA,4
9340,BROWNSVILLE,11045,PUERTO DE HAINA,1
9340,BROWNSVILLE,16850,ASTORIA,2
9340,BROWNSVILLE,16920,KALAMA,1
9340,BROWNSVILLE,17120,PORT ANGELES,1
9355,ALTAMIRA,2235,MONTREAL,1
9355,ALTAMIRA,3070,PORT WELLER,1
9355,ALTAMIRA,8070,MARCUS HOOK,1
9355,ALTAMIRA,8120,GLOUCESTER,1
9355,ALTAMIRA,8130,CAMDEN,1
9355,ALTAMIRA,8300,NEWPORT NEWS,1
9355,ALTAMIRA,8530,SAVANNAH,1
9355,ALTAMIRA,8550,BRUNSWICK,1
9355,ALTAMIRA,8610,PALM BEACH,1
9355,ALTAMIRA,8670,TAMPA,3
9355,ALTAMIRA,8800,GULFPORT,1
9355,ALTAMIRA,8850,GRETNA,1
9355,ALTAMIRA,8920,ST ROSE,3
9355,ALTAMIRA,8930,RESERVE,1
9355,ALTAMIRA,8940,DESTREHAN,5
9355,ALTAMIRA,8970,BATON ROUGE,1
9355,ALTAMIRA,9080,PORT ARTHUR,2
9355,ALTAMIRA,9140,BEAUMONT,4
9355,ALTAMIRA,9210,NORSWORTHY,3
9355,ALTAMIRA,9220,PASADENA,1
9355,ALTAMIRA,9230,SINCO,1
9355,ALTAMIRA,9240,HOUSTON,7
9355,ALTAMIRA,9300,CORPUS CHRISTI,2
9355,ALTAMIRA,9340,BROWNSVILLE,1
9355,ALTAMIRA,9355,ALTAMIRA,4
9355,ALTAMIRA,9360,TAMPICO,1
9355,ALTAMIRA,9380,VERACRUZ,4
9355,ALTAMIRA,9405,COATZACOALCOS,1
9355,ALTAMIRA,10090,MARIEL,1
9360,TAMPICO,8040,DEEPWATER POINT,1
9360,TAMPICO,8500,CHARLESTON,1
9360,TAMPICO,8530,SAVANNAH,2
9360,TAMPICO,8670,TAMPA,3
9360,TAMPICO,8920,ST ROSE,1
9360,TAMPICO,8940,DESTREHAN,2
9360,TAMPICO,9040,LAKE CHARLES,1
9360,TAMPICO,9230,SINCO,1
9360,TAMPICO,9240,HOUSTON,3
9360,TAMPICO,9300,CORPUS CHRISTI,2
9360,TAMPICO,9355,ALTAMIRA,1
9360,TAMPICO,9360,TAMPICO,4
9360,TAMPICO,10090,MARIEL,1
9380,VERACRUZ,2220,SOREL,1
9380,VERACRUZ,2235,MONTREAL,2
9380,VERACRUZ,3060,PORT DALHOUSIE,2
9380,VERACRUZ,3610,ROUGE RIVER,1
9380,VERACRUZ,4790,CALUMET HARBOR,1
9380,VERACRUZ,5460,DULUTH,1
9380,VERACRUZ,7380,NEWPORT,1
9380,VERACRUZ,7420,PROVIDENCE,1
9380,VERACRUZ,7440,DAVISVILLE DEPOT,10
9380,VERACRUZ,7500,NEW LONDON,1
9380,VERACRUZ,7810,NEWARK,7
9380,VERACRUZ,7850,PORT RICHMOND SI,3
9380,VERACRUZ,8040,DEEPWATER POINT,1
9380,VERACRUZ,8210,BALTIMORE,7
9380,VERACRUZ,8290,PORTSMOUTH,1
9380,VERACRUZ,8300,NEWPORT NEWS,2
9380,VERACRUZ,8500,CHARLESTON,3
9380,VERACRUZ,8530,SAVANNAH,1
9380,VERACRUZ,8550,BRUNSWICK,2
9380,VERACRUZ,8630,PORT EVERGLADES,1
9380,VERACRUZ,8670,TAMPA,6
9380,VERACRUZ,8850,GRETNA,1
9380,VERACRUZ,8895,CONVENT,1
9380,VERACRUZ,8920,ST ROSE,7
9380,VERACRUZ,8930,RESERVE,2
9380,VERACRUZ,8940,DESTREHAN,7
9380,VERACRUZ,8970,BATON ROUGE,4
9380,VERACRUZ,9080,PORT ARTHUR,6
9380,VERACRUZ,9140,BEAUMONT,5
9380,VERACRUZ,9150,GALVESTON,5
9380,VERACRUZ,9160,TEXAS CITY,1
9380,VERACRUZ,9210,NORSWORTHY,3
9380,VERACRUZ,9230,SINCO,11
9380,VERACRUZ,9240,HOUSTON,9
9380,VERACRUZ,9250,FREEPORT,9
9380,VERACRUZ,9300,CORPUS CHRISTI,1
9380,VERACRUZ,9355,ALTAMIRA,3
9380,VERACRUZ,9360,TAMPICO,2
9380,VERACRUZ,9380,VERACRUZ,21
9380,VERACRUZ,9985,FREEPORT,6
9380,VERACRUZ,10090,MARIEL,1
9380,VERACRUZ,10110,MATANZAS,1
9380,VERACRUZ,11020,LA ROMANA,1
9380,VERACRUZ,11035,ANDRES (ANDRES LNG TERMINAL),7
9380,VERACRUZ,11040,SANTO DOMINGO,1
9380,VERACRUZ,11045,PUERTO DE HAINA,1
9380,VERACRUZ,11260,PLAYA DE PONCE,1
9380,VERACRUZ,16080,LOS ANGELES,1
9380,VERACRUZ,16850,ASTORIA,1
9380,VERACRUZ,16890,RAINIER,1
9380,VERACRUZ,16940,PORTLAND,1
9380,VERACRUZ,17120,PORT ANGELES,1
9405,COATZACOALCOS,8120,GLOUCESTER,1
9405,COATZACOALCOS,8550,BRUNSWICK,1
9405,COATZACOALCOS,8670,TAMPA,1
9405,COATZACOALCOS,8920,ST ROSE,1
9405,COATZACOALCOS,8970,BATON ROUGE,1
9405,COATZACOALCOS,9240,HOUSTON,1
9405,COATZACOALCOS,9380,VERACRUZ,1
9405,COATZACOALCOS,9405,COATZACOALCOS,2
9405,COATZACOALCOS,9425,DOS BOCAS TERMINAL,1
9425,DOS BOCAS TERMINAL,8670,TAMPA,1
9425,DOS BOCAS TERMINAL,9380,VERACRUZ,1
9425,DOS BOCAS TERMINAL,9425,DOS BOCAS TERMINAL,1
9425,DOS BOCAS TERMINAL,9490,CIUDAD DEL CARMEN,1
9490,CIUDAD DEL CARMEN,9425,DOS BOCAS TERMINAL,1
9490,CIUDAD DEL CARMEN,9490,CIUDAD DEL CARMEN,4
9650,PUERTO CORTES,8780,PASCAGOULA,1
9650,PUERTO CORTES,8800,GULFPORT,1
9650,PUERTO CORTES,11110,SAN JUAN,1
9985,FREEPORT,2550,BEAUHARNOIS,1
9985,FREEPORT,7225,SALEM,1
9985,FREEPORT,7250,BOSTON,2
9985,FREEPORT,7810,NEWARK,114
9985,FREEPORT,7820,ELIZABETHPORT,1
9985,FREEPORT,7830,STAPLETON SI,1
9985,FREEPORT,7850,PORT RICHMOND SI,14
9985,FREEPORT,8120,GLOUCESTER,13
9985,FREEPORT,8210,BALTIMORE,1
9985,FREEPORT,8280,NORFOLK,6
9985,FREEPORT,8290,PORTSMOUTH,1
9985,FREEPORT,8300,NEWPORT NEWS,3
9985,FREEPORT,8500,CHARLESTON,2
9985,FREEPORT,8560,FERNANDINA BEACH,1
9985,FREEPORT,8580,JACKSONVILLE,1
9985,FREEPORT,8610,PALM BEACH,8
9985,FREEPORT,8630,PORT EVERGLADES,9
9985,FREEPORT,8640,MIAMI,1
9985,FREEPORT,8667,PORT MANATEE,2
9985,FREEPORT,8670,TAMPA,7
9985,FREEPORT,8760,PENSACOLA,3
9985,FREEPORT,8895,CONVENT,1
9985,FREEPORT,8920,ST ROSE,1
9985,FREEPORT,8940,DESTREHAN,2
9985,FREEPORT,9040,LAKE CHARLES,3
9985,FREEPORT,9140,BEAUMONT,2
9985,FREEPORT,9210,NORSWORTHY,1
9985,FREEPORT,9240,HOUSTON,1
9985,FREEPORT,9250,FREEPORT,1
9985,FREEPORT,9340,BROWNSVILLE,1
9985,FREEPORT,9380,VERACRUZ,5
9985,FREEPORT,9985,FREEPORT,232
9985,FREEPORT,9990,NASSAU,16
9985,FREEPORT,10090,MARIEL,3
9985,FREEPORT,10100,BAHAI DE LA HABANA,1
9985,FREEPORT,11030,SAN PEDRO DE MACORIS,2
9985,FREEPORT,11035,ANDRES (ANDRES LNG TERMINAL),7
9985,FREEPORT,11045,PUERTO DE HAINA,2
9985,FREEPORT,11110,SAN JUAN,1
9985,FREEPORT,16080,LOS ANGELES,3
9985,FREEPORT,16480,MARTINEZ,1
9985,FREEPORT,17730,SEATTLE,1
9985,FREEPORT,18150,VANCOUVER,2
9990,NASSAU,8040,DEEPWATER POINT,2
9990,NASSAU,8130,CAMDEN,1
9990,NASSAU,8610,PALM BEACH,21
9990,NASSAU,8630,PORT EVERGLADES,2
9990,NASSAU,9985,FREEPORT,18
9990,NASSAU,9990,NASSAU,40
9990,NASSAU,11030,SAN PEDRO DE MACORIS,1
9995,CLIFTON PIER,9985,FREEPORT,2
9995,CLIFTON PIER,9990,NASSAU,1
9995,CLIFTON PIER,9995,CLIFTON PIER,1
10090,MARIEL,8530,SAVANNAH,1
10090,MARIEL,8630,PORT EVERGLADES,1
10090,MARIEL,9360,TAMPICO,1
10090,MARIEL,9380,VERACRUZ,2
10090,MARIEL,9985,FREEPORT,2
10090,MARIEL,9990,NASSAU,1
10090,MARIEL,10090,MARIEL,85
10090,MARIEL,10100,BAHAI DE LA HABANA,2
10090,MARIEL,10110,MATANZAS,1
10090,MARIEL,10280,CAYO MOA GRANDE,1
10090,MARIEL,10540,CIENFUEGOS,5
10090,MARIEL,11035,ANDRES (ANDRES LNG TERMINAL),3
10090,MARIEL,11045,PUERTO DE HAINA,2
10100,BAHAI DE LA HABANA,2220,SOREL,1
10100,BAHAI DE LA HABANA,3050,HAMILTON,2
10100,BAHAI DE LA HABANA,3060,PORT DALHOUSIE,1
10100,BAHAI DE LA HABANA,8040,DEEPWATER POINT,1
10100,BAHAI DE LA HABANA,8210,BALTIMORE,1
10100,BAHAI DE LA HABANA,8530,SAVANNAH,1
10100,BAHAI DE LA HABANA,8550,BRUNSWICK,1
10100,BAHAI DE LA HABANA,8630,PORT EVERGLADES,2
10100,BAHAI DE LA HABANA,8670,TAMPA,2
10100,BAHAI DE LA HABANA,8895,CONVENT,1
10100,BAHAI DE LA HABANA,8920,ST ROSE,3
10100,BAHAI DE LA HABANA,8940,DESTREHAN,2
10100,BAHAI DE LA HABANA,9230,SINCO,1
10100,BAHAI DE LA HABANA,9355,ALTAMIRA,1
10100,BAHAI DE LA HABANA,9985,FREEPORT,1
10100,BAHAI DE LA HABANA,10090,MARIEL,4
10100,BAHAI DE LA HABANA,10100,BAHAI DE LA HABANA,23
10100,BAHAI DE LA HABANA,10110,MATANZAS,1
10100,BAHAI DE LA HABANA,10280,CAYO MOA GRANDE,1
10100,BAHAI DE LA HABANA,10540,CIENFUEGOS,1
10100,BAHAI DE LA HABANA,11045,PUERTO DE HAINA,1
10100,BAHAI DE LA HABANA,18050,BELLINGHAM,1
10110,MATANZAS,10100,BAHAI DE LA HABANA,1
10110,MATANZAS,10110,MATANZAS,1
10280,CAYO MOA GRANDE,9985,FREEPORT,1
10280,CAYO MOA GRANDE,10090,MARIEL,1
10540,CIENFUEGOS,9380,VERACRUZ,1
10540,CIENFUEGOS,10090,MARIEL,7
10540,CIENFUEGOS,10540,CIENFUEGOS,2
10540,CIENFUEGOS,16510,PITTSBURG,1
10540,CIENFUEGOS,18050,BELLINGHAM,1
11020,LA ROMANA,8210,BALTIMORE,1
11030,SAN PEDRO DE MACORIS,2220,SOREL,1
11030,SAN PEDRO DE MACORIS,3500,LORAIN,1
11030,SAN PEDRO DE MACORIS,6550,ST JOHN,1
11030,SAN PEDRO DE MACORIS,7650,YONKERS,2
11030,SAN PEDRO DE MACORIS,8210,BALTIMORE,1
11030,SAN PEDRO DE MACORIS,8290,PORTSMOUTH,4
11030,SAN PEDRO DE MACORIS,8550,BRUNSWICK,2
11030,SAN PEDRO DE MACORIS,8560,FERNANDINA BEACH,1
11030,SAN PEDRO DE MACORIS,8670,TAMPA,1
11030,SAN PEDRO DE MACORIS,8940,DESTREHAN,1
11030,SAN PEDRO DE MACORIS,9150,GALVESTON,1
11030,SAN PEDRO DE MACORIS,9230,SINCO,1
11030,SAN PEDRO DE MACORIS,9995,CLIFTON PIER,3
11030,SAN PEDRO DE MACORIS,11030,SAN PEDRO DE MACORIS,12
11035,ANDRES (ANDRES LNG TERMINAL),7810,NEWARK,7
11035,ANDRES (ANDRES LNG TERMINAL),8120,GLOUCESTER,7
11035,ANDRES (ANDRES LNG TERMINAL),8280,NORFOLK,11
11035,ANDRES (ANDRES LNG TERMINAL),8530,SAVANNAH,1
11035,ANDRES (ANDRES LNG TERMINAL),8630,PORT EVERGLADES,2
11035,ANDRES (ANDRES LNG TERMINAL),8640,MIAMI,1
11035,ANDRES (ANDRES LNG TERMINAL),8670,TAMPA,6
11035,ANDRES (ANDRES LNG TERMINAL),9380,VERACRUZ,4
11035,ANDRES (ANDRES LNG TERMINAL),9985,FREEPORT,5
11035,ANDRES (ANDRES LNG TERMINAL),10090,MARIEL,2
11035,ANDRES (ANDRES LNG TERMINAL),11035,ANDRES (ANDRES LNG TERMINAL),61
11035,ANDRES (ANDRES LNG TERMINAL),11045,PUERTO DE HAINA,7
11035,ANDRES (ANDRES LNG TERMINAL),11110,SAN JUAN,1
11035,ANDRES (ANDRES LNG TERMINAL),11310,CHARLOTTE AMALIE,2
11035,ANDRES (ANDRES LNG TERMINAL),11335,LIMETREE BAY,1
11035,ANDRES (ANDRES LNG TERMINAL),11350,ROAD HARBOR,1
11035,ANDRES (ANDRES LNG TERMINAL),15990,ENSENADA,11
11035,ANDRES (ANDRES LNG TERMINAL),16070,LONG BEACH,2
11035,ANDRES (ANDRES LNG TERMINAL),16080,LOS ANGELES,12
11035,ANDRES (ANDRES LNG TERMINAL),18150,VANCOUVER,1
11040,SANTO DOMINGO,6550,ST JOHN,1
11040,SANTO DOMINGO,7810,NEWARK,1
11040,SANTO DOMINGO,8210,BALTIMORE,1
11040,SANTO DOMINGO,8530,SAVANNAH,1
11040,SANTO DOMINGO,8670,TAMPA,1
11040,SANTO DOMINGO,8930,RESERVE,1
11040,SANTO DOMINGO,9380,VERACRUZ,1
11040,SANTO DOMINGO,10090,MARIEL,1
11040,SANTO DOMINGO,10100,BAHAI DE LA HABANA,1
11040,SANTO DOMINGO,11030,SAN PEDRO DE MACORIS,1
11040,SANTO DOMINGO,11040,SANTO DOMINGO,1
11040,SANTO DOMINGO,11045,PUERTO DE HAINA,3
11040,SANTO DOMINGO,11390,ORANJESTAD,1
11040,SANTO DOMINGO,16120,PORT HUENEME,1
11045,PUERTO DE HAINA,2235,MONTREAL,1
11045,PUERTO DE HAINA,7180,PORTSMOUTH,1
11045,PUERTO DE HAINA,7420,PROVIDENCE,1
11045,PUERTO DE HAINA,7640,NEW YORK CITY,1
11045,PUERTO DE HAINA,8040,DEEPWATER POINT,1
11045,PUERTO DE HAINA,8080,CHESTER,2
11045,PUERTO DE HAINA,8210,BALTIMORE,2
11045,PUERTO DE HAINA,8280,NORFOLK,1
11045,PUERTO DE HAINA,8300,NEWPORT NEWS,2
11045,PUERTO DE HAINA,8430,MOREHEAD CITY,1
11045,PUERTO DE HAINA,8530,SAVANNAH,2
11045,PUERTO DE HAINA,8630,PORT EVERGLADES,1
11045,PUERTO DE HAINA,8640,MIAMI,8
11045,PUERTO DE HAINA,8670,TAMPA,2
11045,PUERTO DE HAINA,8930,RESERVE,1
11045,PUERTO DE HAINA,8940,DESTREHAN,4
11045,PUERTO DE HAINA,9140,BEAUMONT,1
11045,PUERTO DE HAINA,9230,SINCO,1
11045,PUERTO DE HAINA,9340,BROWNSVILLE,1
11045,PUERTO DE HAINA,9985,FREEPORT,1
11045,PUERTO DE HAINA,10090,MARIEL,1
11045,PUERTO DE HAINA,11030,SAN PEDRO DE MACORIS,2
11045,PUERTO DE HAINA,11035,ANDRES (ANDRES LNG TERMINAL),10
11045,PUERTO DE HAINA,11040,SANTO DOMINGO,2
11045,PUERTO DE HAINA,11045,PUERTO DE HAINA,8
11045,PUERTO DE HAINA,11370,PHILLIPSBURG,2
11045,PUERTO DE HAINA,16890,RAINIER,1
11045,PUERTO DE HAINA,16920,KALAMA,1
11070,SANTA CRUZ DE BARAHONA,8120,GLOUCESTER,1
11070,SANTA CRUZ DE BARAHONA,11035,ANDRES (ANDRES LNG TERMINAL),1
11110,SAN JUAN,7250,BOSTON,1
11110,SAN JUAN,7810,NEWARK,4
11110,SAN JUAN,7830,STAPLETON SI,1
11110,SAN JUAN,8120,GLOUCESTER,5
11110,SAN JUAN,8210,BALTIMORE,4
11110,SAN JUAN,8280,NORFOLK,1
11110,SAN JUAN,8430,MOREHEAD CITY,1
11110,SAN JUAN,8630,PORT EVERGLADES,2
11110,SAN JUAN,8670,TAMPA,2
11110,SAN JUAN,9150,GALVESTON,2
11110,SAN JUAN,9230,SINCO,1
11110,SAN JUAN,9300,CORPUS CHRISTI,1
11110,SAN JUAN,11035,ANDRES (ANDRES LNG TERMINAL),2
11110,SAN JUAN,11045,PUERTO DE HAINA,1
11110,SAN JUAN,11110,SAN JUAN,95
11110,SAN JUAN,11260,PLAYA DE PONCE,1
11110,SAN JUAN,11310,CHARLOTTE AMALIE,59
11110,SAN JUAN,11335,LIMETREE BAY,3
11110,SAN JUAN,11336,PORT ALUCROIX,3
11110,SAN JUAN,11340,CHRISTIANSTED,10
11110,SAN JUAN,11350,ROAD HARBOR,74
11110,SAN JUAN,11360,BAIE DU MARIGOT,1
11110,SAN JUAN,11380,GUSTAVIA,1
11110,SAN JUAN,16370,POINT RICHMOND,1
11170,ENSENADA HONDA,8580,JACKSONVILLE,1
11170,ENSENADA HONDA,8850,GRETNA,1
11205,PUERTO YABUCOA,11110,SAN JUAN,1
11205,PUERTO YABUCOA,11205,PUERTO YABUCOA,2
11205,PUERTO YABUCOA,11250,LAS MAREAS,1
11205,PUERTO YABUCOA,11310,CHARLOTTE AMALIE,14
11250,LAS MAREAS,7830,STAPLETON SI,2
11250,LAS MAREAS,7850,PORT RICHMOND SI,1
11250,LAS MAREAS,9140,BEAUMONT,2
11250,LAS MAREAS,11205,PUERTO YABUCOA,1
11250,LAS MAREAS,11250,LAS MAREAS,22
11260,PLAYA DE PONCE,8300,NEWPORT NEWS,1
11260,PLAYA DE PONCE,8530,SAVANNAH,1
11260,PLAYA DE PONCE,8550,BRUNSWICK,1
11260,PLAYA DE PONCE,8630,PORT EVERGLADES,1
11260,PLAYA DE PONCE,8940,DESTREHAN,1
11260,PLAYA DE PONCE,9320,PORT INGLESIDE,1
11260,PLAYA DE PONCE,9355,ALTAMIRA,1
11260,PLAYA DE PONCE,9380,VERACRUZ,3
11260,PLAYA DE PONCE,11030,SAN PEDRO DE MACORIS,1
11260,PLAYA DE PONCE,11260,PLAYA DE PONCE,3
11260,PLAYA DE PONCE,11336,PORT ALUCROIX,3
11260,PLAYA DE PONCE,11350,ROAD HARBOR,2
11260,PLAYA DE PONCE,17700,TACOMA,1
11280,PLAYA DE GUANICA,9250,FREEPORT,1
11310,CHARLOTTE AMALIE,3490,CLEVELAND,1
11310,CHARLOTTE AMALIE,4400,BAY CITY,1
11310,CHARLOTTE AMALIE,7380,NEWPORT,1
11310,CHARLOTTE AMALIE,8115,PAULSBORO,1
11310,CHARLOTTE AMALIE,8120,GLOUCESTER,2
11310,CHARLOTTE AMALIE,8210,BALTIMORE,2
11310,CHARLOTTE AMALIE,8610,PALM BEACH,62
11310,CHARLOTTE AMALIE,8630,PORT EVERGLADES,15
11310,CHARLOTTE AMALIE,8640,MIAMI,2
11310,CHARLOTTE AMALIE,9250,FREEPORT,1
11310,CHARLOTTE AMALIE,9985,FREEPORT,1
11310,CHARLOTTE AMALIE,11035,ANDRES (ANDRES LNG TERMINAL),3
11310,CHARLOTTE AMALIE,11110,SAN JUAN,56
11310,CHARLOTTE AMALIE,11205,PUERTO YABUCOA,15
11310,CHARLOTTE AMALIE,11260,PLAYA DE PONCE,1
11310,CHARLOTTE AMALIE,11310,CHARLOTTE AMALIE,216
11310,CHARLOTTE AMALIE,11320,CRUZ BAY,3
11310,CHARLOTTE AMALIE,11335,LIMETREE BAY,78
11310,CHARLOTTE AMALIE,11336,PORT ALUCROIX,3
11310,CHARLOTTE AMALIE,11340,CHRISTIANSTED,30
11310,CHARLOTTE AMALIE,11350,ROAD HARBOR,182
11310,CHARLOTTE AMALIE,11370,PHILLIPSBURG,10
11310,CHARLOTTE AMALIE,11372,COLES BAY OIL TERMINAL,2
11320,CRUZ BAY,11110,SAN JUAN,1
11320,CRUZ BAY,11310,CHARLOTTE AMALIE,3
11330,FREDERIKSTED,11330,FREDERIKSTED,16
11335,LIMETREE BAY,8610,PALM BEACH,44
11335,LIMETREE BAY,8630,PORT EVERGLADES,3
11335,LIMETREE BAY,9380,VERACRUZ,1
11335,LIMETREE BAY,10090,MARIEL,1
11335,LIMETREE BAY,11110,SAN JUAN,2
11335,LIMETREE BAY,11310,CHARLOTTE AMALIE,87
11335,LIMETREE BAY,11335,LIMETREE BAY,55
11335,LIMETREE BAY,11336,PORT ALUCROIX,1
